global_user_id,platform_user_id,platform,user_name,gender,age,city,registration_date,phone,email,user_level
U-TAOBAO-415957,taobao_6553747,taobao,用户9592,m,38,成都,2025-12-03,15964521355,user2543@example.com,银卡会员
U-TAOBAO-417666,taobao_1136267,taobao,用户8480,m,44,杭州,2026-04-03,15517922718,user5768@example.com,金卡会员
U-TAOBAO-418680,taobao_8948852,taobao,用户4164,m,56,广州,2025-05-01,17443947064,user4883@example.com,钻石会员
U-TAOBAO-419173,taobao_3150899,taobao,用户2938,m,46,西安,2025-05-26,15829761419,user8412@example.com,金卡会员
U-TAOBAO-419227,taobao_4383025,taobao,用户8206,m,60,西安,2025-01-13,14433679228,user7249@example.com,普通会员
U-TAOBAO-419697,taobao_1497464,taobao,用户6491,f,44,西安,2026-03-14,16794052687,user4518@example.com,金卡会员
U-TAOBAO-419995,taobao_9562998,taobao,用户6156,f,22,深圳,2026-10-12,15841558365,user9053@example.com,钻石会员
U-TAOBAO-420468,taobao_4801267,taobao,用户9786,f,37,杭州,2025-06-24,17650638001,user3858@example.com,金卡会员
U-TAOBAO-420530,taobao_7509658,taobao,用户3855,m,52,上海,2025-07-16,13455030220,user9030@example.com,金卡会员
U-TAOBAO-420874,taobao_5409617,taobao,用户2947,f,29,上海,2025-12-23,14393567111,user1864@example.com,钻石会员
U-TAOBAO-421453,taobao_4507829,taobao,用户1879,m,29,深圳,2026-11-23,17140017496,user4243@example.com,普通会员
U-TAOBAO-421728,taobao_4075094,taobao,用户9012,f,53,上海,2025-04-23,15396627228,user4581@example.com,普通会员
U-TAOBAO-424771,taobao_7717289,taobao,用户4012,f,35,上海,2025-12-17,18546441303,user2078@example.com,银卡会员
U-TAOBAO-427037,taobao_4131599,taobao,用户8896,f,38,广州,2025-10-27,15763050648,user5159@example.com,钻石会员
U-TAOBAO-427311,taobao_4033111,taobao,用户8023,m,22,武汉,2025-06-19,17631863929,user6082@example.com,银卡会员
U-TAOBAO-427510,taobao_7938162,taobao,用户5917,m,33,北京,2025-12-24,18830048541,user7779@example.com,普通会员
U-TAOBAO-428106,taobao_6685744,taobao,用户7347,m,42,南京,2026-03-25,19289682421,user1084@example.com,银卡会员
U-TAOBAO-428110,taobao_3420347,taobao,用户5493,m,54,深圳,2026-12-11,17432824874,user6961@example.com,钻石会员
U-TAOBAO-429117,taobao_9102843,taobao,用户7200,f,56,重庆,2026-07-12,18178120792,user5522@example.com,普通会员
U-TAOBAO-429329,taobao_6459265,taobao,用户5813,f,24,武汉,2026-05-19,15680604845,user4575@example.com,金卡会员
U-TAOBAO-429392,taobao_2436700,taobao,用户7432,m,41,广州,2025-05-24,16800941720,user6205@example.com,银卡会员
U-TAOBAO-429580,taobao_5065244,taobao,用户8058,m,18,西安,2025-10-06,15786388776,user7985@example.com,金卡会员
U-TAOBAO-430074,taobao_3776727,taobao,用户6221,f,22,上海,2026-02-25,13370742800,user8885@example.com,钻石会员
U-TAOBAO-430556,taobao_5526988,taobao,用户3983,m,38,西安,2025-06-11,18581757615,user2221@example.com,普通会员
U-TAOBAO-430829,taobao_3462489,taobao,用户9095,f,47,成都,2026-05-26,17446846590,user4092@example.com,普通会员
U-TAOBAO-431402,taobao_4039002,taobao,用户5974,m,55,西安,2026-05-20,18636665056,user4615@example.com,银卡会员
U-TAOBAO-432342,taobao_3216607,taobao,用户2307,f,42,南京,2026-06-18,18279535872,user3184@example.com,银卡会员
U-TAOBAO-432682,taobao_4064500,taobao,用户5962,m,55,深圳,2026-02-16,18428502904,user1817@example.com,银卡会员
U-TAOBAO-433012,taobao_9972442,taobao,用户2566,m,46,武汉,2026-07-19,15630248733,user6954@example.com,银卡会员
U-TAOBAO-433055,taobao_2176219,taobao,用户1264,f,56,上海,2025-01-11,13712889863,user3912@example.com,金卡会员
U-TAOBAO-435513,taobao_8069704,taobao,用户1677,m,21,杭州,2026-03-23,16112583624,user5962@example.com,普通会员
U-TAOBAO-435602,taobao_2022620,taobao,用户2238,f,55,广州,2025-02-22,18930189907,user7268@example.com,普通会员
U-TAOBAO-437963,taobao_8171819,taobao,用户9527,f,48,深圳,2025-03-24,17560140190,user4397@example.com,普通会员
U-TAOBAO-438988,taobao_5683592,taobao,用户1608,m,48,深圳,2025-12-11,15949012293,user8277@example.com,普通会员
U-TAOBAO-439130,taobao_2128154,taobao,用户1117,f,48,西安,2026-09-01,18776582097,user2529@example.com,钻石会员
U-TAOBAO-440138,taobao_4692689,taobao,用户1286,m,24,南京,2026-03-06,18945889899,user8418@example.com,金卡会员
U-TAOBAO-443136,taobao_5708077,taobao,用户5677,m,34,广州,2026-11-19,13356654646,user2679@example.com,银卡会员
U-TAOBAO-443340,taobao_4414118,taobao,用户9983,f,55,西安,2026-04-01,15380078734,user3475@example.com,金卡会员
U-TAOBAO-443385,taobao_2593114,taobao,用户2122,f,55,重庆,2025-12-12,14408351070,user4882@example.com,银卡会员
U-TAOBAO-443817,taobao_9538794,taobao,用户3475,m,47,上海,2026-09-19,19869159927,user1981@example.com,银卡会员
U-TAOBAO-444039,taobao_9161650,taobao,用户3495,f,54,广州,2026-09-05,13564394620,user1620@example.com,钻石会员
U-TAOBAO-446007,taobao_6720878,taobao,用户6638,f,39,广州,2026-08-17,17168169022,user1968@example.com,金卡会员
U-TAOBAO-446772,taobao_6200228,taobao,用户6882,f,58,西安,2026-05-12,19866055552,user9004@example.com,金卡会员
U-TAOBAO-446802,taobao_7239284,taobao,用户3573,m,40,重庆,2026-03-21,14969175268,user9600@example.com,钻石会员
U-TAOBAO-448171,taobao_2168019,taobao,用户3928,f,38,成都,2026-08-15,14670948602,user7268@example.com,普通会员
U-TAOBAO-448400,taobao_5035080,taobao,用户8194,f,24,北京,2026-02-22,13498492000,user6144@example.com,普通会员
U-TAOBAO-448529,taobao_9067291,taobao,用户7949,m,41,南京,2025-10-04,17257828110,user7946@example.com,普通会员
U-TAOBAO-449146,taobao_6185336,taobao,用户9853,f,53,成都,2025-02-14,14771283281,user3637@example.com,普通会员
U-TAOBAO-449466,taobao_6837657,taobao,用户5910,m,44,深圳,2025-06-10,17952184472,user5215@example.com,普通会员
U-TAOBAO-449600,taobao_8634319,taobao,用户7512,f,44,南京,2025-08-04,16572288777,user7844@example.com,金卡会员
U-TAOBAO-449778,taobao_4434144,taobao,用户7315,m,55,北京,2025-10-04,19649819177,user9363@example.com,钻石会员
U-TAOBAO-451191,taobao_5675688,taobao,用户5121,f,48,广州,2026-02-06,17397012519,user3628@example.com,普通会员
U-TAOBAO-451446,taobao_6729687,taobao,用户2534,m,26,北京,2025-06-13,16932913899,user7552@example.com,金卡会员
U-TAOBAO-453127,taobao_6833198,taobao,用户5390,m,56,武汉,2026-08-05,17132458423,user2638@example.com,金卡会员
U-TAOBAO-453146,taobao_8598963,taobao,用户9856,f,28,西安,2026-11-25,16892538781,user7212@example.com,钻石会员
U-TAOBAO-453314,taobao_3570614,taobao,用户5522,m,52,广州,2026-06-20,15428876827,user2086@example.com,普通会员
U-TAOBAO-454078,taobao_3716886,taobao,用户2238,f,24,杭州,2026-03-24,13724027975,user2013@example.com,普通会员
U-TAOBAO-455893,taobao_6024945,taobao,用户8952,m,60,重庆,2025-09-25,13138436123,user2700@example.com,普通会员
U-TAOBAO-460608,taobao_5319303,taobao,用户7692,m,41,西安,2025-05-10,18344308784,user9581@example.com,普通会员
U-TAOBAO-461356,taobao_7938757,taobao,用户8890,m,22,重庆,2025-02-02,16647111380,user2566@example.com,钻石会员
U-TAOBAO-462199,taobao_5676149,taobao,用户4466,m,32,深圳,2026-04-25,17626598666,user1594@example.com,钻石会员
U-TAOBAO-462443,taobao_5923327,taobao,用户9667,f,37,北京,2025-01-25,13108076006,user9007@example.com,钻石会员
U-TAOBAO-462812,taobao_7309386,taobao,用户8838,f,60,杭州,2025-07-23,15491906408,user8619@example.com,钻石会员
U-TAOBAO-463742,taobao_7074718,taobao,用户1755,m,30,杭州,2026-09-23,15180908211,user8711@example.com,普通会员
U-TAOBAO-463980,taobao_6475357,taobao,用户2620,m,48,上海,2026-02-01,14311015267,user9951@example.com,金卡会员
U-TAOBAO-464205,taobao_2436973,taobao,用户9820,f,53,上海,2025-05-28,17603672486,user7449@example.com,普通会员
U-TAOBAO-465338,taobao_5620022,taobao,用户2343,f,47,杭州,2026-06-02,15464143664,user6300@example.com,金卡会员
U-TAOBAO-465896,taobao_7782097,taobao,用户4518,m,26,南京,2026-02-27,14133574134,user3823@example.com,普通会员
U-TAOBAO-465973,taobao_5470188,taobao,用户9820,f,35,西安,2026-02-10,19802789480,user7416@example.com,银卡会员
U-TAOBAO-466099,taobao_4961112,taobao,用户6203,f,36,广州,2025-05-06,16214609342,user9040@example.com,普通会员
U-TAOBAO-466465,taobao_8312819,taobao,用户9077,m,32,成都,2025-11-18,15800755568,user2429@example.com,银卡会员
U-TAOBAO-470243,taobao_2944488,taobao,用户2135,m,21,成都,2025-07-28,13723780609,user7023@example.com,银卡会员
U-TAOBAO-470713,taobao_5023493,taobao,用户4455,f,38,重庆,2025-11-05,14558248792,user8249@example.com,银卡会员
U-TAOBAO-471147,taobao_9753174,taobao,用户8516,f,55,广州,2026-01-22,18798549616,user6417@example.com,金卡会员
U-TAOBAO-471579,taobao_7050350,taobao,用户2413,f,40,北京,2025-03-27,18764734403,user3569@example.com,钻石会员
U-TAOBAO-471797,taobao_1653226,taobao,用户1352,f,22,杭州,2026-07-19,17560764829,user9604@example.com,普通会员
U-TAOBAO-472406,taobao_4875731,taobao,用户5065,m,19,上海,2026-10-06,15611125954,user6947@example.com,普通会员
U-TAOBAO-472560,taobao_8664670,taobao,用户4153,m,53,成都,2025-03-27,15177173241,user6183@example.com,普通会员
U-TAOBAO-472723,taobao_3068673,taobao,用户5367,f,28,西安,2025-04-10,18548748227,user5775@example.com,金卡会员
U-TAOBAO-473632,taobao_7285885,taobao,用户7619,f,53,北京,2025-06-28,16146694323,user9290@example.com,钻石会员
U-TAOBAO-474055,taobao_7561312,taobao,用户4717,m,41,深圳,2025-04-27,15939395758,user2028@example.com,钻石会员
U-TAOBAO-475697,taobao_9267717,taobao,用户1177,f,31,深圳,2025-08-08,18354454389,user9350@example.com,银卡会员
U-TAOBAO-476030,taobao_6628730,taobao,用户7418,m,59,成都,2026-10-02,19408430716,user3442@example.com,普通会员
U-TAOBAO-477215,taobao_7000815,taobao,用户9925,f,37,成都,2025-02-11,13844527509,user6167@example.com,银卡会员
U-TAOBAO-477382,taobao_4294342,taobao,用户1110,f,39,北京,2026-02-17,18236703424,user8661@example.com,钻石会员
U-TAOBAO-477939,taobao_2402195,taobao,用户3625,f,59,成都,2026-06-14,16291902647,user2063@example.com,银卡会员
U-TAOBAO-478049,taobao_3970511,taobao,用户7235,m,41,重庆,2026-11-11,14960571523,user5407@example.com,钻石会员
U-TAOBAO-479047,taobao_7233489,taobao,用户5798,m,25,杭州,2026-10-03,16412955520,user9895@example.com,钻石会员
U-TAOBAO-480910,taobao_4160651,taobao,用户9242,m,51,杭州,2026-03-24,13416813069,user2566@example.com,银卡会员
U-TAOBAO-481007,taobao_5769436,taobao,用户4934,m,52,重庆,2026-08-16,14733069136,user9177@example.com,钻石会员
U-TAOBAO-481387,taobao_4468784,taobao,用户9199,f,39,广州,2025-10-06,15168655717,user8135@example.com,金卡会员
U-TAOBAO-481748,taobao_4830448,taobao,用户4768,m,19,南京,2025-05-20,16354501594,user1278@example.com,金卡会员
U-TAOBAO-482284,taobao_3619507,taobao,用户8056,m,47,深圳,2025-10-06,14145524782,user5743@example.com,钻石会员
U-TAOBAO-482381,taobao_9794425,taobao,用户1547,m,29,成都,2026-09-28,16883829785,user3414@example.com,普通会员
U-TAOBAO-482809,taobao_8374790,taobao,用户9218,m,32,南京,2025-05-13,17875369396,user5122@example.com,普通会员
U-TAOBAO-483614,taobao_2968970,taobao,用户3472,m,21,广州,2025-08-24,15988921159,user3717@example.com,银卡会员
U-TAOBAO-483621,taobao_6406564,taobao,用户3278,m,51,北京,2025-12-16,14570126072,user4036@example.com,普通会员
U-TAOBAO-484269,taobao_9550960,taobao,用户5006,f,55,深圳,2026-02-27,19278621775,user3616@example.com,金卡会员
U-TAOBAO-484699,taobao_2732677,taobao,用户8096,m,51,南京,2026-01-11,17118748757,user7224@example.com,钻石会员
U-TAOBAO-487108,taobao_7033162,taobao,用户1557,m,55,成都,2025-02-15,17568733012,user5217@example.com,银卡会员
U-TAOBAO-487168,taobao_3641209,taobao,用户8618,m,39,西安,2026-02-22,13224865376,user3306@example.com,银卡会员
U-TAOBAO-487183,taobao_5148472,taobao,用户2337,f,35,北京,2025-07-06,19512798011,user3921@example.com,普通会员
U-TAOBAO-487921,taobao_9892931,taobao,用户9899,f,35,重庆,2026-12-15,17769500453,user3677@example.com,钻石会员
U-TAOBAO-488628,taobao_3732384,taobao,用户2756,f,36,武汉,2025-12-02,15724879619,user6860@example.com,金卡会员
U-TAOBAO-488738,taobao_6110102,taobao,用户6830,m,52,杭州,2026-02-16,18959018982,user9944@example.com,普通会员
U-TAOBAO-491512,taobao_1057212,taobao,用户5685,f,54,深圳,2026-08-27,13919881449,user7768@example.com,钻石会员
U-TAOBAO-491520,taobao_7541859,taobao,用户1167,m,25,西安,2025-01-05,13322281867,user1115@example.com,普通会员
U-TAOBAO-491719,taobao_2530337,taobao,用户1849,m,22,南京,2025-03-20,19770904694,user8290@example.com,普通会员
U-TAOBAO-491991,taobao_7717865,taobao,用户3076,m,36,深圳,2026-01-05,13812523700,user2842@example.com,普通会员
U-TAOBAO-493700,taobao_4356295,taobao,用户6019,m,43,成都,2025-06-08,19321263553,user3097@example.com,普通会员
U-TAOBAO-495081,taobao_1408029,taobao,用户5215,m,45,上海,2026-06-27,17473756654,user7317@example.com,银卡会员
U-TAOBAO-496805,taobao_2986456,taobao,用户6515,m,45,杭州,2026-06-25,13794955183,user1486@example.com,银卡会员
U-TAOBAO-497506,taobao_6638967,taobao,用户7380,f,59,上海,2026-03-12,15804820549,user8997@example.com,金卡会员
U-TAOBAO-498309,taobao_5780380,taobao,用户3102,m,27,成都,2025-12-28,18107550881,user7691@example.com,金卡会员
U-TAOBAO-499413,taobao_3170640,taobao,用户3159,f,20,成都,2026-01-22,13494227124,user7590@example.com,普通会员
U-TAOBAO-499954,taobao_1284115,taobao,用户1232,m,47,武汉,2025-10-07,13120681278,user7610@example.com,钻石会员
U-TAOBAO-500535,taobao_5653174,taobao,用户6505,f,34,深圳,2026-02-19,13411566162,user8243@example.com,普通会员
U-TAOBAO-501969,taobao_2107879,taobao,用户2964,m,19,南京,2026-12-22,13869056649,user1088@example.com,银卡会员
U-TAOBAO-502369,taobao_4099876,taobao,用户4584,m,39,武汉,2026-07-08,19936143219,user4941@example.com,钻石会员
U-TAOBAO-503222,taobao_3912065,taobao,用户2746,f,47,南京,2025-03-24,13699503889,user1746@example.com,银卡会员
U-TAOBAO-503709,taobao_5902276,taobao,用户5948,m,52,杭州,2025-11-26,19442455553,user7010@example.com,钻石会员
U-TAOBAO-503887,taobao_8914972,taobao,用户2647,f,60,成都,2026-06-16,14365752932,user1745@example.com,普通会员
U-TAOBAO-503988,taobao_8925011,taobao,用户3992,f,53,广州,2025-06-20,16898487820,user6362@example.com,普通会员
U-TAOBAO-504536,taobao_2336605,taobao,用户9557,m,47,杭州,2025-03-16,17533005651,user6087@example.com,普通会员
U-TAOBAO-504595,taobao_6579543,taobao,用户6369,f,50,武汉,2026-10-27,16744531720,user1721@example.com,钻石会员
U-TAOBAO-505699,taobao_3368282,taobao,用户6130,m,34,上海,2025-10-13,14151739917,user7734@example.com,银卡会员
U-TAOBAO-505942,taobao_2192903,taobao,用户6053,m,52,西安,2026-08-06,16784015485,user8583@example.com,金卡会员
U-TAOBAO-506328,taobao_3384357,taobao,用户8615,m,49,武汉,2025-12-19,13528521717,user4141@example.com,钻石会员
U-TAOBAO-506371,taobao_3745060,taobao,用户2466,f,32,广州,2025-12-18,16151599467,user1011@example.com,钻石会员
U-TAOBAO-507168,taobao_4078104,taobao,用户1161,f,55,重庆,2026-04-01,14142162101,user1617@example.com,钻石会员
U-TAOBAO-507489,taobao_5435263,taobao,用户6832,f,33,武汉,2025-09-27,13411118111,user1550@example.com,普通会员
U-TAOBAO-508726,taobao_3612737,taobao,用户5691,f,19,上海,2025-04-23,18662060224,user9470@example.com,金卡会员
U-TAOBAO-509048,taobao_9018025,taobao,用户1949,m,49,上海,2026-01-27,18919352728,user1432@example.com,钻石会员
U-TAOBAO-509267,taobao_4110920,taobao,用户3467,f,29,杭州,2025-12-06,17113055237,user2629@example.com,钻石会员
U-TAOBAO-509421,taobao_3711882,taobao,用户2669,f,41,北京,2025-09-05,14534252455,user2874@example.com,钻石会员
U-TAOBAO-510784,taobao_1034555,taobao,用户2709,m,26,重庆,2026-10-25,13285588190,user3955@example.com,钻石会员
U-TAOBAO-511189,taobao_3276123,taobao,用户8151,m,27,深圳,2026-06-21,13214859369,user6273@example.com,钻石会员
U-TAOBAO-511249,taobao_6008588,taobao,用户9783,f,55,南京,2025-03-18,13165548156,user6478@example.com,银卡会员
U-TAOBAO-511390,taobao_1762002,taobao,用户9109,m,36,重庆,2025-06-06,17467380660,user1819@example.com,金卡会员
U-TAOBAO-511500,taobao_4672911,taobao,用户9082,f,22,重庆,2026-07-17,13789092270,user2842@example.com,银卡会员
U-TAOBAO-511813,taobao_7124635,taobao,用户5949,f,58,上海,2026-05-11,14719862330,user1492@example.com,普通会员
U-TAOBAO-513493,taobao_4025213,taobao,用户7786,f,37,深圳,2025-05-19,16715443074,user7783@example.com,普通会员
U-TAOBAO-513839,taobao_6802547,taobao,用户7061,f,46,北京,2025-02-16,19478949824,user9434@example.com,钻石会员
U-TAOBAO-514185,taobao_9635669,taobao,用户7644,f,41,北京,2025-09-19,13380044657,user1109@example.com,金卡会员
U-TAOBAO-515210,taobao_2912987,taobao,用户3278,f,32,广州,2025-09-22,16605607304,user5783@example.com,钻石会员
U-TAOBAO-516000,taobao_5491432,taobao,用户5212,m,34,上海,2026-05-13,14105047293,user7597@example.com,银卡会员
U-TAOBAO-516365,taobao_3601751,taobao,用户3473,f,39,北京,2025-05-23,17553401353,user7882@example.com,金卡会员
U-TAOBAO-516378,taobao_3160210,taobao,用户4955,f,55,广州,2026-09-02,13977264701,user6365@example.com,普通会员
U-TAOBAO-516489,taobao_7937284,taobao,用户9334,m,42,重庆,2026-01-06,14117865181,user5891@example.com,钻石会员
U-TAOBAO-516667,taobao_1539047,taobao,用户8354,m,45,上海,2026-02-26,18197978633,user2591@example.com,金卡会员
U-TAOBAO-517235,taobao_5795399,taobao,用户8122,f,58,广州,2025-08-23,18984324956,user5251@example.com,金卡会员
U-TAOBAO-517259,taobao_6302198,taobao,用户7567,m,19,上海,2025-09-16,17983575073,user8771@example.com,普通会员
U-TAOBAO-517977,taobao_8290144,taobao,用户8755,m,42,杭州,2026-09-11,15837404835,user1392@example.com,金卡会员
U-TAOBAO-518562,taobao_9633827,taobao,用户6010,m,40,南京,2025-05-03,19518241151,user3986@example.com,钻石会员
U-TAOBAO-518776,taobao_9332120,taobao,用户7095,m,47,广州,2025-04-17,19573955475,user8541@example.com,银卡会员
U-TAOBAO-518897,taobao_6188836,taobao,用户8677,m,55,南京,2025-06-28,18356154565,user1560@example.com,钻石会员
U-TAOBAO-519446,taobao_9554097,taobao,用户6279,m,34,杭州,2026-03-01,18441995512,user1022@example.com,金卡会员
U-TAOBAO-519564,taobao_2126478,taobao,用户5417,m,59,杭州,2026-05-04,16892274985,user6353@example.com,普通会员
U-TAOBAO-519697,taobao_5528787,taobao,用户4475,f,31,重庆,2026-09-19,15370737789,user9200@example.com,钻石会员
U-TAOBAO-521324,taobao_9191450,taobao,用户2333,f,37,广州,2025-06-09,19841526941,user4015@example.com,银卡会员
U-TAOBAO-521833,taobao_3079656,taobao,用户7391,f,56,深圳,2025-07-07,18649265899,user1435@example.com,金卡会员
U-TAOBAO-524192,taobao_9163778,taobao,用户4705,m,18,重庆,2025-06-13,13720354243,user2205@example.com,普通会员
U-TAOBAO-524241,taobao_4621211,taobao,用户5749,m,58,杭州,2025-11-01,13384533997,user3677@example.com,钻石会员
U-TAOBAO-524777,taobao_6239701,taobao,用户1246,m,59,杭州,2025-11-19,14850172386,user8989@example.com,普通会员
U-TAOBAO-526019,taobao_6347737,taobao,用户4049,m,49,武汉,2026-05-06,17291135393,user6800@example.com,银卡会员
U-TAOBAO-526144,taobao_6496167,taobao,用户6013,m,25,杭州,2026-11-13,14968954134,user1190@example.com,金卡会员
U-TAOBAO-526295,taobao_3418748,taobao,用户1303,m,44,武汉,2026-06-28,14951059253,user5028@example.com,钻石会员
U-TAOBAO-526975,taobao_4815866,taobao,用户6941,f,39,重庆,2025-10-27,15123578520,user9799@example.com,普通会员
U-TAOBAO-527095,taobao_5426388,taobao,用户7400,m,56,武汉,2025-03-06,14641862470,user2067@example.com,普通会员
U-TAOBAO-527113,taobao_6389504,taobao,用户7833,m,42,北京,2025-07-01,13595448036,user2983@example.com,普通会员
U-TAOBAO-527212,taobao_9485158,taobao,用户4105,f,29,成都,2025-11-07,19931067304,user7080@example.com,银卡会员
U-TAOBAO-527316,taobao_4245018,taobao,用户9408,f,50,深圳,2025-07-12,16195317299,user4395@example.com,普通会员
U-TAOBAO-527774,taobao_4292421,taobao,用户4606,m,24,杭州,2025-06-17,15272049815,user8010@example.com,普通会员
U-TAOBAO-527993,taobao_4671659,taobao,用户1879,m,46,深圳,2025-10-20,16638061787,user6355@example.com,钻石会员
U-TAOBAO-528217,taobao_5620787,taobao,用户6003,f,58,成都,2025-06-24,19954046662,user7024@example.com,银卡会员
U-TAOBAO-528474,taobao_5875756,taobao,用户3913,m,40,北京,2025-11-23,13148081398,user2838@example.com,钻石会员
U-TAOBAO-528699,taobao_5093017,taobao,用户2647,m,28,南京,2025-04-15,17457528546,user5912@example.com,普通会员
U-TAOBAO-528751,taobao_1096230,taobao,用户9944,m,38,北京,2025-05-12,18104932407,user5797@example.com,金卡会员
U-TAOBAO-529463,taobao_6303825,taobao,用户7910,f,53,西安,2026-05-09,14740890780,user1456@example.com,金卡会员
U-TAOBAO-530725,taobao_7923791,taobao,用户5219,f,55,杭州,2026-06-11,18941130945,user7090@example.com,银卡会员
U-TAOBAO-530784,taobao_4623267,taobao,用户4745,f,32,广州,2025-09-07,16362735000,user4644@example.com,金卡会员
U-TAOBAO-530828,taobao_4344671,taobao,用户5332,m,46,西安,2026-09-03,15473027100,user3484@example.com,银卡会员
U-TAOBAO-531413,taobao_5684833,taobao,用户8842,f,37,南京,2026-09-20,13867232309,user3060@example.com,银卡会员
U-TAOBAO-531668,taobao_5820962,taobao,用户2992,f,27,广州,2026-06-17,13239434247,user6769@example.com,钻石会员
U-TAOBAO-531889,taobao_7610748,taobao,用户2899,m,35,重庆,2026-12-09,19145545669,user8562@example.com,金卡会员
U-TAOBAO-532305,taobao_4151827,taobao,用户3757,m,50,南京,2025-05-25,13923716708,user2091@example.com,普通会员
U-TAOBAO-532987,taobao_3797257,taobao,用户3525,f,47,西安,2025-01-05,13578285250,user4273@example.com,普通会员
U-TAOBAO-533460,taobao_7357002,taobao,用户1127,f,33,重庆,2026-05-11,17480156664,user3908@example.com,金卡会员
U-TAOBAO-535146,taobao_9625209,taobao,用户7228,m,38,重庆,2025-06-12,16158012414,user3075@example.com,银卡会员
U-TAOBAO-535229,taobao_5358785,taobao,用户9735,m,37,深圳,2026-07-23,13581703215,user8844@example.com,普通会员
U-TAOBAO-535258,taobao_2023542,taobao,用户9002,f,35,上海,2026-03-21,18234050033,user9013@example.com,金卡会员
U-TAOBAO-535524,taobao_3006773,taobao,用户1235,f,31,上海,2025-11-21,16100325255,user2089@example.com,金卡会员
U-TAOBAO-536477,taobao_5379394,taobao,用户7630,m,25,杭州,2026-06-13,17373345098,user7645@example.com,普通会员
U-TAOBAO-537014,taobao_6921241,taobao,用户2144,m,24,北京,2025-01-15,15190894253,user5292@example.com,金卡会员
U-TAOBAO-537800,taobao_1774690,taobao,用户7412,m,35,成都,2025-10-19,19191077533,user2372@example.com,银卡会员
U-TAOBAO-538433,taobao_4096729,taobao,用户6794,f,33,深圳,2025-12-19,17839372400,user4329@example.com,银卡会员
U-TAOBAO-538619,taobao_9138014,taobao,用户2606,f,59,北京,2025-02-10,14590976823,user8730@example.com,钻石会员
U-TAOBAO-539735,taobao_3691213,taobao,用户4976,f,23,武汉,2025-11-23,19353169696,user2767@example.com,金卡会员
U-TAOBAO-540260,taobao_5492650,taobao,用户2503,m,18,武汉,2025-01-27,15276485721,user1873@example.com,钻石会员
U-TAOBAO-541011,taobao_2261358,taobao,用户4032,f,26,深圳,2026-09-26,19633144911,user1944@example.com,普通会员
U-TAOBAO-541895,taobao_7943643,taobao,用户7694,m,57,成都,2025-04-04,13969496929,user5827@example.com,银卡会员
U-TAOBAO-542773,taobao_4757610,taobao,用户1936,m,51,深圳,2026-05-24,15964243749,user8460@example.com,金卡会员
U-TAOBAO-543115,taobao_2406032,taobao,用户4606,m,37,成都,2026-09-01,18355250411,user2043@example.com,银卡会员
U-TAOBAO-543512,taobao_8304827,taobao,用户6535,m,42,北京,2026-01-02,15454990331,user3358@example.com,金卡会员
U-TAOBAO-544440,taobao_3838932,taobao,用户7915,f,29,广州,2025-10-02,14346612572,user9390@example.com,银卡会员
U-TAOBAO-544578,taobao_7339842,taobao,用户1382,f,28,上海,2026-08-03,16321346292,user5403@example.com,银卡会员
U-TAOBAO-546349,taobao_9546213,taobao,用户7493,f,49,上海,2025-08-27,16295590453,user4849@example.com,普通会员
U-TAOBAO-546565,taobao_3202927,taobao,用户1446,m,25,上海,2026-07-10,16137799963,user8192@example.com,钻石会员
U-TAOBAO-546636,taobao_1875242,taobao,用户4672,m,36,西安,2025-11-09,16693139240,user8252@example.com,银卡会员
U-TAOBAO-546998,taobao_8211963,taobao,用户9526,f,30,广州,2026-04-04,15183616030,user9255@example.com,普通会员
U-TAOBAO-547245,taobao_3714300,taobao,用户8200,m,36,西安,2026-11-07,14719093478,user7161@example.com,钻石会员
U-TAOBAO-547413,taobao_8224385,taobao,用户8339,f,27,深圳,2026-04-12,15706916411,user4209@example.com,银卡会员
U-TAOBAO-547606,taobao_8751716,taobao,用户4689,m,21,深圳,2025-03-16,17932842995,user9137@example.com,金卡会员
U-TAOBAO-548941,taobao_7461205,taobao,用户6114,m,50,上海,2026-01-07,13207381122,user6796@example.com,银卡会员
U-TAOBAO-549569,taobao_1332323,taobao,用户5104,m,46,上海,2025-08-22,18665172194,user7197@example.com,银卡会员
U-TAOBAO-551061,taobao_7963624,taobao,用户2191,f,49,北京,2025-02-02,13721873481,user1562@example.com,钻石会员
U-TAOBAO-551821,taobao_9004247,taobao,用户8633,m,23,南京,2026-06-07,15208091923,user3202@example.com,普通会员
U-TAOBAO-552082,taobao_1666074,taobao,用户7159,f,22,北京,2026-04-10,17805746518,user4194@example.com,金卡会员
U-TAOBAO-553286,taobao_8499448,taobao,用户8176,m,55,上海,2026-08-13,16605467025,user9801@example.com,钻石会员
U-TAOBAO-554708,taobao_4774889,taobao,用户6310,m,51,北京,2025-12-12,18836046669,user9364@example.com,金卡会员
U-TAOBAO-556270,taobao_6816745,taobao,用户8030,f,37,武汉,2026-09-27,18724666694,user8363@example.com,普通会员
U-TAOBAO-557004,taobao_9111407,taobao,用户5103,m,18,广州,2025-10-18,18417163543,user3745@example.com,普通会员
U-TAOBAO-558320,taobao_6602322,taobao,用户7902,f,35,北京,2025-08-27,16461249969,user3803@example.com,金卡会员
U-TAOBAO-558424,taobao_1168183,taobao,用户5070,f,50,深圳,2026-10-11,19933586556,user8912@example.com,银卡会员
