order_id,global_user_id,platform,order_time,payment_time,payment_method,shipping_address,order_status,total_amount,discount_amount,shipping_fee,tax_amount,promotion_id,coupon_code,shipping_method
TAOBAO20250824851630,U-TAOBAO-236085,taobao,2025-08-24 18:26:25,2025-08-24 18:54:25,支付宝,北京浦东新区83号楼9单元851室,已取消,4646.28,817.31,14.04,278.78,优惠券,QZMD1324,快递配送
TAOBAO20250824986510,U-TAOBAO-767875,taobao,2025-08-24 13:50:35,2025-08-24 14:20:35,微信支付,武汉天河区35号楼14单元1120室,已取消,4764.05,793.18,0.17,285.84,秒杀活动,,快递配送
TAOBAO20250825151970,U-TAOBAO-589902,taobao,2025-08-25 13:57:48,2025-08-25 14:22:48,京东支付,重庆海淀区75号楼17单元476室,已完成,362.65,62.75,0.91,21.76,秒杀活动,TLEMD7199,自提
TAOBAO20250825373913,U-TAOBAO-962593,taobao,2025-08-25 21:02:12,2025-08-25 21:29:12,支付宝,广州天河区71号楼18单元423室,已完成,4636.25,170.57,2.60,278.18,拼团优惠,,自提
TAOBAO20250825410708,U-TAOBAO-916554,taobao,2025-08-25 09:35:37,2025-08-25 09:55:37,花呗,武汉福田区12号楼4单元1559室,已完成,867.30,55.39,18.70,52.04,秒杀活动,,快递配送
TAOBAO20250825555111,U-TAOBAO-648590,taobao,2025-08-25 06:34:47,2025-08-25 06:58:47,银行卡,北京海淀区19号楼18单元1656室,已付款,4104.60,1072.53,18.49,246.28,拼团优惠,,自提
TAOBAO20250825852149,U-TAOBAO-234030,taobao,2025-08-25 18:44:55,2025-08-25 19:13:55,微信支付,重庆海淀区5号楼7单元556室,已取消,1262.82,355.81,8.74,75.77,拼团优惠,QZMD9758,自提
TAOBAO20250825853832,U-TAOBAO-487921,taobao,2025-08-25 05:29:11,2025-08-25 05:36:11,花呗,西安福田区50号楼9单元1403室,已取消,3265.95,955.21,12.24,195.96,满减活动,,自提
TAOBAO20250826320523,U-TAOBAO-299955,taobao,2025-08-26 03:28:15,2025-08-26 03:57:15,京东支付,成都海淀区22号楼6单元1854室,已付款,3037.99,786.14,0.68,182.28,无促销,YHMD1609,同城配送
TAOBAO20250826469110,U-TAOBAO-358154,taobao,2025-08-26 18:01:06,2025-08-26 18:10:06,花呗,南京朝阳区45号楼16单元209室,已付款,4589.36,438.58,18.19,275.36,秒杀活动,YHMD1501,同城配送
TAOBAO20250826483655,U-TAOBAO-984256,taobao,2025-08-26 18:29:06,2025-08-26 19:06:06,银行卡,广州福田区98号楼8单元540室,已完成,3184.66,24.52,4.98,191.08,无促销,YHMD5868,同城配送
TAOBAO20250826631491,U-TAOBAO-178519,taobao,2025-08-26 11:43:22,2025-08-26 11:59:22,支付宝,重庆天河区10号楼19单元760室,待付款,1098.27,30.80,2.90,65.90,拼团优惠,TLEMD8771,自提
TAOBAO20250826644846,U-TAOBAO-582352,taobao,2025-08-26 07:24:11,2025-08-26 08:09:11,微信支付,重庆海淀区4号楼17单元1338室,已取消,4599.10,132.68,5.41,275.95,无促销,,快递配送
TAOBAO20250826687046,U-TAOBAO-852868,taobao,2025-08-26 23:03:50,2025-08-26 23:42:50,微信支付,南京天河区90号楼19单元1013室,已付款,489.85,135.29,2.67,29.39,优惠券,TLEMD1123,自提
TAOBAO20250826753773,U-TAOBAO-647816,taobao,2025-08-26 06:34:27,2025-08-26 07:19:27,支付宝,南京福田区61号楼2单元1968室,已发货,110.69,30.83,7.71,6.64,秒杀活动,QZMD8120,自提
TAOBAO20250827214707,U-TAOBAO-590687,taobao,2025-08-27 20:06:35,2025-08-27 20:54:35,京东支付,西安浦东新区39号楼10单元641室,待付款,3441.12,626.25,17.80,206.47,拼团优惠,QZMD8905,快递配送
TAOBAO20250827291937,U-TAOBAO-946950,taobao,2025-08-27 09:29:50,2025-08-27 10:16:50,花呗,杭州天河区99号楼20单元261室,待付款,2700.99,436.86,2.69,162.06,拼团优惠,TLEMD3447,快递配送
TAOBAO20250827526138,U-TAOBAO-145730,taobao,2025-08-27 19:59:02,2025-08-27 20:22:02,银行卡,重庆天河区95号楼18单元1676室,已付款,4626.66,513.70,7.69,277.60,拼团优惠,TLEMD6606,同城配送
TAOBAO20250827574689,U-TAOBAO-553286,taobao,2025-08-27 15:23:01,2025-08-27 15:38:01,京东支付,西安海淀区15号楼7单元1008室,待付款,1649.25,285.16,15.40,98.95,拼团优惠,YHMD1738,自提
TAOBAO20250827847293,U-TAOBAO-278547,taobao,2025-08-27 11:16:13,2025-08-27 12:05:13,花呗,杭州天河区5号楼5单元1128室,待付款,3391.11,943.68,2.37,203.47,拼团优惠,,同城配送
TAOBAO20250827878928,U-TAOBAO-201969,taobao,2025-08-27 16:06:34,2025-08-27 16:12:34,支付宝,北京天河区92号楼20单元120室,已发货,3757.62,79.67,19.97,225.46,秒杀活动,,快递配送
TAOBAO20250828428351,U-TAOBAO-413008,taobao,2025-08-28 07:27:42,2025-08-28 07:36:42,花呗,成都浦东新区81号楼11单元287室,已取消,1532.75,8.25,19.47,91.97,拼团优惠,TLEMD3228,快递配送
TAOBAO20250828567450,U-TAOBAO-351674,taobao,2025-08-28 22:52:49,2025-08-28 23:26:49,银行卡,广州海淀区70号楼5单元1729室,已发货,4456.83,1302.69,0.99,267.41,优惠券,TLEMD3288,快递配送
TAOBAO20250828625684,U-TAOBAO-480910,taobao,2025-08-28 13:20:34,2025-08-28 14:18:34,京东支付,北京福田区93号楼7单元1431室,已发货,1374.22,77.54,1.26,82.45,秒杀活动,YHMD4135,同城配送
TAOBAO20250828653890,U-TAOBAO-753671,taobao,2025-08-28 02:11:45,2025-08-28 02:20:45,花呗,上海浦东新区33号楼3单元857室,已取消,2014.79,21.10,11.96,120.89,拼团优惠,QZMD9340,快递配送
TAOBAO20250828715200,U-TAOBAO-862935,taobao,2025-08-28 22:42:36,2025-08-28 23:24:36,微信支付,重庆天河区56号楼3单元757室,已取消,4096.35,772.52,19.25,245.78,拼团优惠,TLEMD6145,同城配送
TAOBAO20250828736402,U-TAOBAO-744654,taobao,2025-08-28 11:59:07,2025-08-28 12:14:07,银行卡,南京浦东新区97号楼9单元276室,已取消,1035.02,265.40,16.81,62.10,秒杀活动,TLEMD9018,快递配送
TAOBAO20250828806485,U-TAOBAO-964428,taobao,2025-08-28 00:55:25,2025-08-28 01:07:25,银行卡,深圳天河区48号楼20单元215室,已发货,2185.21,500.05,2.15,131.11,优惠券,TLEMD3725,快递配送
TAOBAO20250901536507,U-TAOBAO-620280,taobao,2025-09-01 01:06:25,2025-09-01 02:06:25,花呗,西安海淀区32号楼3单元1987室,已发货,4642.53,386.43,7.33,278.55,满减活动,,快递配送
TAOBAO20250901566063,U-TAOBAO-272885,taobao,2025-09-01 16:44:05,2025-09-01 17:19:05,支付宝,深圳福田区73号楼8单元238室,已发货,4241.13,1119.08,6.98,254.47,拼团优惠,,自提
TAOBAO20250901785367,U-TAOBAO-722729,taobao,2025-09-01 22:32:52,2025-09-01 23:04:52,京东支付,西安天河区90号楼16单元860室,已完成,396.61,75.65,0.71,23.80,秒杀活动,TLEMD6717,同城配送
TAOBAO20250901910280,U-TAOBAO-898776,taobao,2025-09-01 04:44:43,2025-09-01 04:58:43,微信支付,上海朝阳区15号楼11单元1259室,待付款,3676.03,986.04,19.82,220.56,拼团优惠,,同城配送
TAOBAO20250902474298,U-TAOBAO-792108,taobao,2025-09-02 22:57:20,2025-09-02 23:07:20,支付宝,北京朝阳区49号楼13单元1190室,已发货,2024.69,552.05,2.39,121.48,无促销,TLEMD6446,同城配送
TAOBAO20250902605027,U-TAOBAO-982062,taobao,2025-09-02 20:27:45,2025-09-02 20:32:45,银行卡,深圳福田区55号楼8单元1059室,待付款,4707.96,130.76,16.42,282.48,满减活动,,同城配送
TAOBAO20250902681212,U-TAOBAO-439130,taobao,2025-09-02 16:25:43,2025-09-02 17:10:43,花呗,深圳朝阳区39号楼7单元1534室,待付款,4093.50,1216.34,9.25,245.61,无促销,,自提
TAOBAO20250902709677,U-TAOBAO-232267,taobao,2025-09-02 02:52:44,2025-09-02 03:04:44,京东支付,成都海淀区59号楼1单元946室,待付款,3479.56,218.51,7.38,208.77,拼团优惠,QZMD6101,同城配送
TAOBAO20250903227141,U-TAOBAO-283766,taobao,2025-09-03 10:47:26,2025-09-03 11:25:26,支付宝,南京福田区86号楼12单元1750室,已发货,3294.32,220.52,7.87,197.66,优惠券,QZMD1212,同城配送
TAOBAO20250903356440,U-TAOBAO-516000,taobao,2025-09-03 08:16:51,2025-09-03 08:48:51,银行卡,杭州福田区20号楼15单元1040室,已取消,4983.61,655.99,17.11,299.02,优惠券,,同城配送
TAOBAO20250903392405,U-TAOBAO-211737,taobao,2025-09-03 16:46:21,2025-09-03 17:15:21,支付宝,成都海淀区90号楼14单元1610室,待付款,4805.89,235.35,8.01,288.35,拼团优惠,,快递配送
TAOBAO20250903413269,U-TAOBAO-453127,taobao,2025-09-03 06:40:59,2025-09-03 07:03:59,花呗,深圳福田区81号楼2单元1280室,已完成,4603.22,1108.94,2.52,276.19,优惠券,QZMD5452,快递配送
TAOBAO20250903591713,U-TAOBAO-687500,taobao,2025-09-03 06:40:10,2025-09-03 07:04:10,花呗,西安福田区71号楼20单元1917室,已付款,3249.35,30.66,11.91,194.96,拼团优惠,QZMD6432,自提
TAOBAO20250904320767,U-TAOBAO-564082,taobao,2025-09-04 11:54:08,2025-09-04 12:21:08,花呗,南京海淀区85号楼17单元1310室,已完成,1625.02,445.52,16.49,97.50,拼团优惠,TLEMD2922,快递配送
TAOBAO20250904557524,U-TAOBAO-748368,taobao,2025-09-04 22:04:33,2025-09-04 22:54:33,微信支付,重庆浦东新区38号楼5单元974室,已取消,969.23,155.84,2.84,58.15,拼团优惠,,快递配送
TAOBAO20250904736884,U-TAOBAO-996637,taobao,2025-09-04 08:39:02,2025-09-04 08:54:02,花呗,杭州海淀区8号楼13单元107室,已取消,2439.35,546.81,12.64,146.36,满减活动,,同城配送
TAOBAO20250904786718,U-TAOBAO-866657,taobao,2025-09-04 09:10:43,2025-09-04 09:27:43,京东支付,成都天河区63号楼8单元1609室,已完成,1938.01,22.21,17.68,116.28,无促销,,同城配送
TAOBAO20250904969803,U-TAOBAO-634887,taobao,2025-09-04 23:43:07,2025-09-05 00:43:07,京东支付,上海海淀区89号楼15单元1002室,已付款,2634.55,651.54,17.59,158.07,优惠券,TLEMD6640,快递配送
TAOBAO20250904993009,U-TAOBAO-634796,taobao,2025-09-04 07:49:15,2025-09-04 08:17:15,银行卡,北京福田区66号楼17单元643室,已发货,2750.20,477.26,6.53,165.01,优惠券,TLEMD1461,快递配送
TAOBAO20250905216765,U-TAOBAO-543115,taobao,2025-09-05 02:39:31,2025-09-05 02:51:31,微信支付,重庆浦东新区99号楼15单元1380室,待付款,2266.90,605.70,6.96,136.01,秒杀活动,,同城配送
TAOBAO20250905235120,U-TAOBAO-337674,taobao,2025-09-05 02:55:22,2025-09-05 03:05:22,支付宝,深圳浦东新区54号楼13单元710室,待付款,266.40,5.68,8.38,15.98,优惠券,,自提
TAOBAO20250905235574,U-TAOBAO-652141,taobao,2025-09-05 06:55:14,2025-09-05 07:48:14,京东支付,深圳海淀区26号楼17单元548室,已付款,238.85,61.81,19.60,14.33,满减活动,QZMD6702,自提
TAOBAO20250905298887,U-TAOBAO-857651,taobao,2025-09-05 04:41:29,2025-09-05 05:22:29,京东支付,南京海淀区90号楼10单元1472室,已付款,2734.63,418.96,19.84,164.08,拼团优惠,TLEMD1105,自提
TAOBAO20250905345714,U-TAOBAO-252641,taobao,2025-09-05 01:23:15,2025-09-05 01:47:15,京东支付,广州天河区18号楼10单元1447室,待付款,2758.36,191.91,5.16,165.50,无促销,YHMD1822,自提
TAOBAO20250905447458,U-TAOBAO-110748,taobao,2025-09-05 21:47:36,2025-09-05 22:15:36,支付宝,北京天河区64号楼19单元1776室,已付款,4414.17,310.45,0.06,264.85,无促销,,同城配送
TAOBAO20250905688482,U-TAOBAO-406135,taobao,2025-09-05 17:13:33,2025-09-05 17:37:33,花呗,上海浦东新区86号楼2单元1055室,已发货,1644.26,368.23,17.55,98.66,拼团优惠,QZMD2227,自提
TAOBAO20250905814263,U-TAOBAO-679181,taobao,2025-09-05 03:14:06,2025-09-05 04:02:06,微信支付,重庆福田区94号楼3单元509室,待付款,152.91,11.40,14.74,9.17,优惠券,TLEMD1227,快递配送
TAOBAO20250905861400,U-TAOBAO-897583,taobao,2025-09-05 09:24:56,2025-09-05 10:05:56,微信支付,西安海淀区64号楼4单元629室,待付款,3337.52,425.19,5.45,200.25,满减活动,TLEMD9370,自提
TAOBAO20250905974828,U-TAOBAO-729392,taobao,2025-09-05 22:34:00,2025-09-05 23:25:00,京东支付,重庆朝阳区64号楼6单元1690室,已发货,2549.36,247.89,6.37,152.96,优惠券,QZMD2014,同城配送
TAOBAO20250906217426,U-TAOBAO-369553,taobao,2025-09-06 13:11:01,2025-09-06 13:41:01,银行卡,南京海淀区43号楼4单元1618室,已发货,1828.35,512.93,3.02,109.70,满减活动,,快递配送
TAOBAO20250906236707,U-TAOBAO-465896,taobao,2025-09-06 12:11:52,2025-09-06 12:57:52,京东支付,成都福田区16号楼3单元560室,待付款,1148.13,191.00,0.84,68.89,满减活动,QZMD2403,同城配送
TAOBAO20250906277700,U-TAOBAO-952719,taobao,2025-09-06 21:57:41,2025-09-06 22:33:41,银行卡,深圳福田区2号楼12单元1046室,已发货,2298.84,383.56,17.06,137.93,满减活动,,自提
TAOBAO20250906296514,U-TAOBAO-810161,taobao,2025-09-06 15:14:51,2025-09-06 15:22:51,银行卡,南京福田区6号楼4单元359室,已完成,678.98,17.87,11.09,40.74,满减活动,,同城配送
TAOBAO20250906305697,U-TAOBAO-849394,taobao,2025-09-06 05:23:52,2025-09-06 06:00:52,微信支付,北京浦东新区40号楼7单元979室,已完成,418.38,92.17,19.47,25.10,秒杀活动,YHMD2894,同城配送
TAOBAO20250906528432,U-TAOBAO-597723,taobao,2025-09-06 21:10:31,2025-09-06 21:48:31,支付宝,重庆福田区95号楼2单元696室,待付款,3800.93,1079.19,10.36,228.06,拼团优惠,,快递配送
TAOBAO20250906534212,U-TAOBAO-136334,taobao,2025-09-06 08:58:14,2025-09-06 09:16:14,银行卡,西安浦东新区89号楼8单元1891室,已发货,4026.05,418.82,13.84,241.56,秒杀活动,YHMD6633,快递配送
TAOBAO20250906569899,U-TAOBAO-114245,taobao,2025-09-06 20:18:50,2025-09-06 21:03:50,支付宝,武汉海淀区35号楼15单元952室,已发货,1790.05,467.98,14.26,107.40,拼团优惠,,同城配送
TAOBAO20250906791853,U-TAOBAO-121169,taobao,2025-09-06 19:13:31,2025-09-06 19:59:31,微信支付,杭州天河区80号楼2单元1403室,已发货,2471.80,280.67,15.66,148.31,拼团优惠,,快递配送
TAOBAO20250906831824,U-TAOBAO-581303,taobao,2025-09-06 06:40:45,2025-09-06 06:54:45,支付宝,杭州朝阳区80号楼9单元1900室,待付款,4204.01,135.63,18.93,252.24,拼团优惠,,同城配送
TAOBAO20250906870061,U-TAOBAO-792895,taobao,2025-09-06 14:32:23,2025-09-06 15:13:23,银行卡,上海海淀区47号楼18单元1208室,待付款,2480.58,91.45,11.56,148.83,满减活动,,同城配送
TAOBAO20250907142875,U-TAOBAO-950268,taobao,2025-09-07 22:00:54,2025-09-07 22:16:54,花呗,深圳福田区54号楼9单元1072室,待付款,1090.42,259.08,10.26,65.43,拼团优惠,,同城配送
TAOBAO20250907172209,U-TAOBAO-302959,taobao,2025-09-07 11:33:43,2025-09-07 11:41:43,花呗,武汉天河区47号楼15单元1638室,已付款,2877.04,38.65,18.74,172.62,秒杀活动,TLEMD5975,快递配送
TAOBAO20250907236118,U-TAOBAO-608800,taobao,2025-09-07 14:48:13,2025-09-07 15:16:13,京东支付,上海福田区65号楼10单元1195室,待付款,599.53,170.51,8.78,35.97,拼团优惠,QZMD5415,同城配送
TAOBAO20250907351842,U-TAOBAO-411239,taobao,2025-09-07 19:15:11,2025-09-07 19:59:11,花呗,重庆海淀区53号楼17单元407室,已取消,4514.06,1262.23,0.43,270.84,满减活动,,快递配送
TAOBAO20250907479396,U-TAOBAO-822548,taobao,2025-09-07 08:34:17,2025-09-07 09:12:17,支付宝,西安朝阳区58号楼4单元834室,已取消,3642.05,942.18,4.57,218.52,秒杀活动,,同城配送
TAOBAO20250907574074,U-TAOBAO-667981,taobao,2025-09-07 16:02:52,2025-09-07 16:21:52,京东支付,深圳福田区30号楼17单元743室,已完成,3487.90,554.56,17.70,209.27,秒杀活动,,快递配送
TAOBAO20250907622029,U-TAOBAO-989392,taobao,2025-09-07 23:52:45,2025-09-08 00:04:45,微信支付,杭州海淀区61号楼13单元185室,已发货,3550.50,993.58,17.28,213.03,秒杀活动,,快递配送
TAOBAO20250907623616,U-TAOBAO-109943,taobao,2025-09-07 13:54:35,2025-09-07 14:12:35,银行卡,上海福田区90号楼18单元114室,待付款,2913.62,66.40,4.40,174.82,无促销,,快递配送
TAOBAO20250908277522,U-TAOBAO-970105,taobao,2025-09-08 13:25:36,2025-09-08 14:10:36,京东支付,深圳天河区67号楼2单元526室,已取消,1653.72,160.52,16.84,99.22,满减活动,YHMD4960,快递配送
TAOBAO20250908331528,U-TAOBAO-597723,taobao,2025-09-08 12:41:05,2025-09-08 13:21:05,微信支付,杭州天河区59号楼5单元1887室,已完成,2103.93,460.83,4.61,126.24,无促销,,快递配送
TAOBAO20250908779966,U-TAOBAO-778039,taobao,2025-09-08 14:15:13,2025-09-08 15:01:13,京东支付,深圳海淀区23号楼4单元1458室,待付款,2595.23,554.97,2.26,155.71,拼团优惠,QZMD4755,同城配送
TAOBAO20250909331969,U-TAOBAO-276364,taobao,2025-09-09 04:28:26,2025-09-09 04:37:26,支付宝,杭州福田区92号楼20单元899室,已付款,4206.58,571.35,15.44,252.39,满减活动,YHMD7649,快递配送
TAOBAO20250909364306,U-TAOBAO-659763,taobao,2025-09-09 03:21:35,2025-09-09 03:37:35,支付宝,西安海淀区17号楼19单元591室,已发货,4430.13,1277.12,10.31,265.81,无促销,TLEMD4770,快递配送
TAOBAO20250910138689,U-TAOBAO-537014,taobao,2025-09-10 11:58:24,2025-09-10 12:13:24,银行卡,南京天河区71号楼6单元461室,已完成,2911.12,20.33,1.43,174.67,拼团优惠,,同城配送
TAOBAO20250910232133,U-TAOBAO-622522,taobao,2025-09-10 08:18:57,2025-09-10 08:23:57,支付宝,上海海淀区60号楼17单元1389室,待付款,2082.73,165.60,0.85,124.96,拼团优惠,,同城配送
TAOBAO20250910232590,U-TAOBAO-863299,taobao,2025-09-10 13:19:14,2025-09-10 13:49:14,银行卡,北京朝阳区18号楼9单元1317室,待付款,3009.62,147.90,15.43,180.58,无促销,,同城配送
TAOBAO20250910244852,U-TAOBAO-454078,taobao,2025-09-10 07:23:39,2025-09-10 08:14:39,微信支付,北京浦东新区94号楼3单元306室,已付款,3179.40,262.64,5.67,190.76,拼团优惠,TLEMD4817,自提
TAOBAO20250911259960,U-TAOBAO-109943,taobao,2025-09-11 23:02:14,2025-09-11 23:22:14,微信支付,西安朝阳区44号楼7单元1671室,已取消,3409.31,323.09,16.38,204.56,秒杀活动,,同城配送
TAOBAO20250911289268,U-TAOBAO-572173,taobao,2025-09-11 15:29:30,2025-09-11 16:00:30,花呗,重庆朝阳区57号楼18单元1827室,已完成,2362.34,541.56,19.02,141.74,优惠券,YHMD6314,同城配送
TAOBAO20250911459748,U-TAOBAO-822159,taobao,2025-09-11 00:16:19,2025-09-11 01:07:19,银行卡,深圳福田区32号楼1单元1384室,已取消,4142.64,536.19,4.32,248.56,拼团优惠,,自提
TAOBAO20250911547234,U-TAOBAO-283177,taobao,2025-09-11 17:19:19,2025-09-11 18:14:19,银行卡,北京朝阳区68号楼7单元1796室,待付款,3928.13,679.46,4.66,235.69,拼团优惠,YHMD6061,快递配送
TAOBAO20250911730821,U-TAOBAO-634037,taobao,2025-09-11 15:14:06,2025-09-11 15:23:06,花呗,重庆天河区21号楼17单元258室,已完成,3290.56,21.07,2.19,197.43,无促销,,快递配送
TAOBAO20250911758040,U-TAOBAO-690022,taobao,2025-09-11 03:12:21,2025-09-11 03:38:21,支付宝,西安福田区2号楼6单元1769室,已发货,210.48,40.89,11.24,12.63,无促销,TLEMD3413,同城配送
TAOBAO20250911777009,U-TAOBAO-239006,taobao,2025-09-11 21:42:32,2025-09-11 22:18:32,银行卡,重庆福田区54号楼18单元825室,已发货,4126.02,1115.78,18.54,247.56,无促销,,同城配送
TAOBAO20250912121353,U-TAOBAO-115219,taobao,2025-09-12 08:44:31,2025-09-12 09:30:31,微信支付,重庆朝阳区25号楼12单元978室,已取消,4220.02,732.33,0.26,253.20,满减活动,,自提
TAOBAO20250912200816,U-TAOBAO-969665,taobao,2025-09-12 20:27:09,2025-09-12 20:39:09,支付宝,南京天河区86号楼11单元681室,已付款,4419.43,47.62,19.56,265.17,优惠券,,自提
TAOBAO20250912294859,U-TAOBAO-990195,taobao,2025-09-12 13:25:13,2025-09-12 14:20:13,支付宝,武汉海淀区100号楼11单元1836室,已付款,2451.47,19.08,10.67,147.09,优惠券,TLEMD4928,同城配送
TAOBAO20250912404917,U-TAOBAO-144080,taobao,2025-09-12 08:36:48,2025-09-12 09:10:48,京东支付,西安浦东新区63号楼18单元1987室,已取消,3801.24,589.43,6.57,228.07,无促销,,快递配送
TAOBAO20250912530800,U-TAOBAO-746976,taobao,2025-09-12 19:36:33,2025-09-12 20:20:33,花呗,西安海淀区56号楼15单元295室,已发货,1938.17,1.77,10.82,116.29,拼团优惠,,同城配送
TAOBAO20250912545420,U-TAOBAO-500535,taobao,2025-09-12 07:55:48,2025-09-12 08:54:48,微信支付,重庆朝阳区99号楼8单元1725室,已发货,3898.51,338.80,19.01,233.91,优惠券,QZMD3233,同城配送
TAOBAO20250912955984,U-TAOBAO-273000,taobao,2025-09-12 11:38:07,2025-09-12 12:22:07,银行卡,西安浦东新区80号楼12单元151室,已发货,4069.85,736.97,10.52,244.19,满减活动,,同城配送
TAOBAO20250913202200,U-TAOBAO-252641,taobao,2025-09-13 21:31:35,2025-09-13 22:03:35,京东支付,广州福田区76号楼3单元1371室,已取消,1987.99,219.40,12.66,119.28,秒杀活动,TLEMD2839,同城配送
TAOBAO20250913296945,U-TAOBAO-381656,taobao,2025-09-13 17:39:38,2025-09-13 18:25:38,银行卡,广州朝阳区49号楼1单元982室,待付款,650.15,74.27,4.10,39.01,满减活动,TLEMD5277,快递配送
TAOBAO20250913378974,U-TAOBAO-511390,taobao,2025-09-13 07:51:07,2025-09-13 08:43:07,支付宝,北京福田区57号楼12单元1394室,待付款,843.08,249.53,10.89,50.58,无促销,,自提
TAOBAO20250913577849,U-TAOBAO-308706,taobao,2025-09-13 22:07:02,2025-09-13 22:49:02,花呗,广州浦东新区47号楼3单元1491室,已取消,4684.81,1179.07,11.96,281.09,无促销,QZMD8141,同城配送
TAOBAO20250913649609,U-TAOBAO-116406,taobao,2025-09-13 19:24:17,2025-09-13 20:20:17,支付宝,深圳天河区44号楼10单元1046室,已完成,1382.10,399.06,14.38,82.93,满减活动,,快递配送
TAOBAO20250913776103,U-TAOBAO-950140,taobao,2025-09-13 00:50:55,2025-09-13 01:05:55,花呗,杭州海淀区34号楼10单元731室,已发货,3132.78,282.42,15.80,187.97,优惠券,,快递配送
TAOBAO20250913782450,U-TAOBAO-943940,taobao,2025-09-13 11:18:32,2025-09-13 12:09:32,微信支付,西安福田区87号楼19单元776室,已付款,1084.38,225.68,13.91,65.06,拼团优惠,QZMD3776,快递配送
TAOBAO20250913787475,U-TAOBAO-634037,taobao,2025-09-13 04:31:52,2025-09-13 04:50:52,微信支付,广州浦东新区70号楼12单元194室,待付款,1303.12,41.17,11.49,78.19,优惠券,TLEMD7666,快递配送
TAOBAO20250913928646,U-TAOBAO-443817,taobao,2025-09-13 07:17:21,2025-09-13 07:52:21,银行卡,南京浦东新区15号楼2单元1444室,已付款,1997.74,68.14,18.82,119.86,拼团优惠,YHMD1910,自提
TAOBAO20250914138203,U-TAOBAO-160792,taobao,2025-09-14 20:09:04,2025-09-14 21:05:04,京东支付,重庆海淀区1号楼15单元1883室,已付款,4317.79,79.48,14.08,259.07,无促销,,自提
TAOBAO20250914213633,U-TAOBAO-316737,taobao,2025-09-14 02:18:25,2025-09-14 02:27:25,支付宝,武汉天河区76号楼11单元1528室,待付款,4186.74,836.46,19.68,251.20,拼团优惠,QZMD6026,自提
TAOBAO20250914615864,U-TAOBAO-402372,taobao,2025-09-14 20:55:13,2025-09-14 21:41:13,京东支付,北京浦东新区83号楼7单元368室,已完成,2678.09,512.07,9.27,160.69,无促销,TLEMD9796,快递配送
TAOBAO20250914664923,U-TAOBAO-451191,taobao,2025-09-14 01:57:27,2025-09-14 02:18:27,微信支付,武汉海淀区91号楼14单元1745室,已付款,4721.11,929.09,8.86,283.27,满减活动,,自提
TAOBAO20250914666895,U-TAOBAO-669609,taobao,2025-09-14 01:07:03,2025-09-14 01:35:03,支付宝,西安天河区39号楼12单元825室,已发货,102.06,12.94,1.96,6.12,无促销,YHMD7310,快递配送
TAOBAO20250915395598,U-TAOBAO-582352,taobao,2025-09-15 07:26:06,2025-09-15 08:12:06,微信支付,重庆福田区62号楼13单元125室,待付款,2561.85,348.62,2.72,153.71,无促销,,同城配送
TAOBAO20250915581650,U-TAOBAO-744654,taobao,2025-09-15 18:17:00,2025-09-15 18:50:00,京东支付,杭州天河区78号楼10单元1371室,已发货,4695.58,710.15,15.06,281.73,秒杀活动,,自提
TAOBAO20250915618080,U-TAOBAO-449466,taobao,2025-09-15 01:16:00,2025-09-15 02:05:00,花呗,重庆福田区34号楼10单元1282室,已取消,4407.57,112.18,5.81,264.45,拼团优惠,,自提
TAOBAO20250915817555,U-TAOBAO-937716,taobao,2025-09-15 13:45:47,2025-09-15 13:52:47,京东支付,成都天河区73号楼6单元324室,待付款,3608.02,405.49,11.86,216.48,无促销,QZMD7113,自提
TAOBAO20250915817809,U-TAOBAO-620089,taobao,2025-09-15 10:31:05,2025-09-15 10:59:05,花呗,成都朝阳区51号楼3单元1566室,已付款,2102.65,423.93,16.62,126.16,优惠券,YHMD6210,自提
TAOBAO20250916228904,U-TAOBAO-989392,taobao,2025-09-16 07:20:15,2025-09-16 08:13:15,微信支付,北京朝阳区91号楼4单元800室,已完成,4337.55,1297.29,3.95,260.25,拼团优惠,,快递配送
TAOBAO20250916274180,U-TAOBAO-207006,taobao,2025-09-16 09:44:07,2025-09-16 10:26:07,微信支付,上海浦东新区5号楼8单元750室,已完成,4376.32,1171.13,8.99,262.58,秒杀活动,YHMD7356,同城配送
TAOBAO20250916276649,U-TAOBAO-366827,taobao,2025-09-16 12:30:28,2025-09-16 13:08:28,花呗,西安天河区80号楼12单元1076室,已完成,836.59,155.30,1.91,50.20,拼团优惠,,同城配送
TAOBAO20250916517658,U-TAOBAO-144080,taobao,2025-09-16 06:42:09,2025-09-16 07:23:09,微信支付,上海福田区30号楼16单元1403室,已取消,1905.51,467.84,19.34,114.33,优惠券,YHMD8939,快递配送
TAOBAO20250916555028,U-TAOBAO-688440,taobao,2025-09-16 04:05:39,2025-09-16 04:12:39,花呗,成都海淀区15号楼12单元1638室,待付款,1349.56,337.89,1.54,80.97,无促销,QZMD8443,同城配送
TAOBAO20250916575445,U-TAOBAO-715769,taobao,2025-09-16 08:12:33,2025-09-16 08:51:33,花呗,杭州浦东新区23号楼8单元1495室,已发货,2307.76,682.65,9.44,138.47,满减活动,,自提
TAOBAO20250916596793,U-TAOBAO-723389,taobao,2025-09-16 07:40:30,2025-09-16 07:52:30,支付宝,广州朝阳区70号楼17单元979室,已付款,4668.57,805.87,2.47,280.11,拼团优惠,TLEMD3955,快递配送
